class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,80,0.0,2130706444.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,8704.0,3424.0,1208.0,0.0,0.0,0.0,4032.0,0.0,0.0,0.0,4014.0,5984.0,8464.0,10202.0,9202.0,310.0,0.0,0.0,0.0,0.0,46.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.0,9740.0,0.0,76.0,4.0,16.0,662.0,434.0,768.0,7152.0,4224.0,0.0,0.0,8784.0,2002.0,814.0,414.0,352.0,204.0,536.0,108.0,102.0,20.0,21730.0,0.0,4.0,16.0,0.0,4032.0,230.0,5666.0,3430.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,8920.0,79.19,21730.0,21730.0,23440.0,50.0,0.0,2088.0,21380.0,13400.0,1209600.0,1004.0,4.0,6.0,0.0,8029.44,0.0,4067.52,0.0,10.0,0.0,0.0,7860.0,2480.0,2044.0,946.0,6.0,0.0,0.0,0.0,2.0,2.0,21730.0,0.0,1158.0,10.0,36.0,12.0,772.0,1088.0,6156.0,4034.0,70.0,0.0,72.0,426.0,8612.0,88.0,0.0,2.0,0.0,0.0,8620.0,72.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,568.0,80.0,634.0,112.0,35400.0,3558.0,276.0,0.0,0.0,0.0,0.0,1.0,564.0,5560.0,4514.0,1958.0,268.0,274.0,296.0,218.0,248.0,0.0,0.0,0.0,0.0
neg,78,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,506.0,5834.0,9574.0,1178.0,0.0,0.0,0.0,6758.0,0.0,46.0,0.0,936.0,1560.0,37016.0,32206.0,37124.0,1492.0,0.0,0.0,0.0,0.0,82.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.0,13006.0,0.0,162.0,48.0,50.0,592.0,614.0,8330.0,6226.0,1070.0,0.0,0.0,12568.0,2282.0,656.0,310.0,192.0,294.0,158.0,522.0,96.0,14.0,75112.0,2.0,2.0,0.0,0.0,6758.0,438.0,33058.0,3966.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,36760.0,78.18,75112.0,75112.0,76660.0,82.0,244.0,7280.0,74600.0,17174.0,1209600.0,1090.0,4.0,2.0,0.0,9444.48,0.0,6655.68,6.0,34.0,0.0,0.0,1830.0,10866.0,3246.0,1048.0,68.0,28.0,6.0,0.0,16.0,20.0,75112.0,0.0,1114.0,14.0,354.0,912.0,2672.0,10410.0,1592.0,24.0,0.0,0.0,28.0,748.0,7994.0,108.0,0.0,24.0,0.0,0.0,10158.0,70.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,314.0,126.0,44600.0,5334.0,9176.0,226.0,0.0,0.0,0.0,167.18,94.0,7910.0,6600.0,1234.0,402.0,432.0,294.0,152.0,68.0,0.0,0.0,0.0,0.0
neg,1972,0.6987055497693796,2130706432.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1354.0,46436.0,75326.0,4168.0,0.0,59948.0,0.0,0.0,0.0,0.0,0.0,119468.0,106790.0,18644.0,8726.0,0.0,0.0,0.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28706.0,22558.0,76178.0,0.0,974.0,800.0,448.0,446.0,2852.0,121916.0,6.0,0.0,0.0,0.0,51358.0,65082.0,8832.0,1684.0,366.0,88.0,30.0,2.0,0.0,0.0,138154.0,0.0,480.0,28.0,0.0,59948.0,1642.0,6760.0,11820.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,18240.0,1971.82,138154.0,138154.0,138818.0,410.0,76.0,13532.0,137700.0,127442.0,1209600.0,3500.0,2.0,8.0,0.0,111421.44,0.0,15866.88,28.0,60.0,0.0,0.0,0.0,0.0,13524.0,70852.0,42648.0,320.0,98.0,0.0,2.0,6.0,138154.0,28.185686653771764,278.0,34.0,608.0,15112.0,2584.0,21632.0,84370.0,2642.0,182.0,0.0,46.0,112.0,111824.0,63532.0,0.0,30.0,0.0,48.0,112616.0,182.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,100.0,158.0,0.0,0.0,1598.0,804.0,357900.0,35798.0,136528.0,38.0,0.0,0.0,971890.0,129.3,98.0,17764.0,20642.0,8416.0,4618.0,9894.0,65520.0,572.0,16.0,0.0,0.0,0.0,0.0
neg,40396,0.6987055497693796,186.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,47522.0,1861196.0,643672.0,62976.0,558.0,1116578.0,0.0,0.0,0.0,0.0,0.0,2355964.0,2076742.0,402290.0,240808.0,0.0,0.0,0.0,0.0,472.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1075834.0,1408000.0,133966.0,0.0,1620.0,1010.0,1072.0,35700.0,2002058.0,576274.0,66.0,0.0,0.0,0.0,886330.0,746132.0,235022.0,150796.0,109094.0,88482.0,128456.0,273488.0,0.0,0.0,2758722.0,38.0,18.0,72.0,4.0,1116578.0,31914.0,237408.0,164112.0,179040.0,160160.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,58600.0,40396.11,2758722.0,2758722.0,2763156.0,16687.0,666.0,31266.0,334040.0,2617800.0,1209600.0,77006.0,2.0,40.0,0.0,2241968.64,0.0,374241.6,0.0,0.0,0.0,0.0,0.0,2230.0,742090.0,1371218.0,478258.0,20542.0,3218.0,244.0,6.0,12.0,2758722.0,28.185686653771764,3026.0,354.0,90474.0,246354.0,131600.0,1723920.0,407486.0,14504.0,82.0,0.0,266.0,454.0,2239782.0,23714.0,0.0,3442.0,0.0,50.0,2258580.0,1460.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16740.0,19512.0,4704.0,0.0,0.0,95200.0,18172.0,16020.0,4192.0,0.0,0.0,0.0,0.0,396150.0,769.64,818.0,390768.0,454342.0,301088.0,148012.0,313108.0,296164.0,277164.0,178174.0,250396.0,8584.0,0.0,0.0
neg,160666,0.0,2344.0,2154.0,352.0,800.0,0.0,0.0,0.0,16266.0,1607140.0,5887464.0,2770024.0,507878.0,36404.0,44.0,4924964.0,0.0,66.0,0.0,58056.0,94076.0,9804560.0,8673750.0,3778762.0,904672.0,0.0,0.0,0.0,0.0,1130.0,2674.0,0.0,0.0,0.0,0.0,0.0,17988.0,192908.0,4148594.0,6465730.0,0.0,72592.0,62002.0,113924.0,195122.0,243346.0,10069924.0,66246.0,2064.0,0.0,0.0,4925462.0,2186632.0,848402.0,848160.0,510522.0,323376.0,249190.0,273002.0,251106.0,409368.0,13644084.0,166.0,1374.0,10000.0,16.0,4924964.0,108494.0,2743728.0,1010330.0,312460.0,368060.0,330780.0,314960.0,464200.0,309760.0,310580.0,243660.0,78480.0,160666.82,13644084.0,13644084.0,13473284.0,50641.0,90.0,13562.0,306820.0,10833086.0,1209600.0,246182.0,4.0,146.0,0.0,8274967.68,377738.88,2170240.32,1858.0,5068.0,0.0,6.0,845264.0,3810742.0,4529410.0,1440530.0,169048.0,24498.0,5476.0,246.0,1768.0,1776.0,13644084.0,0.0,19644.0,2780.0,413230.0,1031544.0,620584.0,7024872.0,1658820.0,53574.0,172.0,0.0,1558.0,4444.0,8365028.0,5905464.0,0.0,78.0,0.0,0.0,8366278.0,9296.0,1126.0,0.0,0.0,120.0,377892.0,0.0,0.0,0.0,0.0,63598.0,5182.0,4808.0,6426970.0,1011674.0,40654.0,40968.0,23513640.0,2352386.0,13437050.0,1312.0,12.0,220.0,40666840.0,6283.88,6114.0,2609602.0,1318500.0,555622.0,304730.0,638954.0,1225680.0,3874850.0,288814.0,8468.0,0.0,2.0,46.0
neg,31196,0.6987055497693796,788.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,62058.0,1539986.0,560134.0,61112.0,5316.0,1107552.0,0.0,0.0,0.0,0.0,0.0,1934422.0,1679284.0,437606.0,205960.0,0.0,0.0,3158.0,0.0,2824.0,374.0,0.0,0.0,0.0,0.0,0.0,5424.0,588766.0,1620862.0,15000.0,0.0,1580.0,716.0,1374.0,47748.0,1645526.0,533108.0,0.0,0.0,0.0,0.0,946508.0,409536.0,221324.0,153446.0,115780.0,86592.0,87994.0,208400.0,472.0,0.0,2372544.0,292.0,12.0,124.0,16.0,1107552.0,35350.0,216026.0,220638.0,183980.0,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,248580.0,31196.53,2372544.0,2372544.0,2377566.0,14253.0,3544.0,112484.0,1156720.0,2230052.0,1209600.0,60074.0,0.0,146.0,0.0,1941383.04,0.0,286923.84,0.0,0.0,0.0,0.0,0.0,18404.0,430884.0,1320270.0,430002.0,25506.0,4628.0,358.0,200.0,206.0,2372544.0,28.185686653771764,3630.0,546.0,37630.0,217404.0,106742.0,1516474.0,337526.0,9994.0,106.0,0.0,1058.0,1076.0,1528916.0,175586.0,38.0,2544.0,0.0,0.0,1955566.0,2298.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19476.0,12382.0,2318.0,0.0,0.0,63588.0,10678.0,1666560.0,220610.0,0.0,0.0,0.0,0.0,1196530.0,991.62,1106.0,305000.0,510972.0,292738.0,133112.0,386120.0,357096.0,130646.0,54906.0,57724.0,1738.0,0.0,0.0
neg,41436,0.6987055497693796,122.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,2498.0,303698.0,1833110.0,663402.0,43672.0,2806.0,1137006.0,0.0,64.0,0.0,0.0,0.0,2457246.0,2020658.0,608886.0,357614.0,0.0,0.0,0.0,0.0,320.0,100.0,0.0,0.0,0.0,0.0,0.0,83834.0,1547788.0,550420.0,667144.0,0.0,5146.0,6828.0,4362.0,163664.0,2316106.0,353052.0,26.0,0.0,2.0,0.0,1136568.0,653420.0,254990.0,173812.0,132218.0,109732.0,164400.0,224046.0,0.0,0.0,3066920.0,30.0,344.0,102.0,16.0,1137006.0,39282.0,336622.0,269182.0,236260.0,252860.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,111280.0,41436.81,3066920.0,3066920.0,3066142.0,17255.0,89232.0,58828.0,637660.0,2849186.0,1209600.0,93504.0,24.0,114.0,0.0,2483368.32,0.0,361889.28,0.0,0.0,0.0,0.0,0.0,52184.0,735596.0,1500828.0,509664.0,43054.0,7416.0,444.0,136.0,144.0,3066920.0,28.185686653771764,6438.0,754.0,123558.0,189052.0,171132.0,2079546.0,268290.0,10328.0,88.0,0.0,228.0,296.0,937306.0,52288.0,0.0,103044.0,0.0,10.0,2510448.0,2538.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24394.0,45282.0,8126.0,0.0,0.0,100502.0,20308.0,4748200.0,882388.0,0.0,0.0,0.0,0.0,1719600.0,1479.72,1644.0,394062.0,577834.0,501996.0,241330.0,463446.0,376370.0,176112.0,68362.0,49288.0,386.0,0.0,0.0
neg,18008,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,111812.0,1033100.0,194478.0,41938.0,5930.0,0.0,0.0,523388.0,0.0,0.0,0.0,34108.0,51050.0,1147238.0,998966.0,298368.0,161320.0,0.0,0.0,0.0,0.0,594.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332350.0,1054908.0,0.0,504.0,110.0,292.0,2004.0,5026.0,1166830.0,206710.0,5780.0,2.0,0.0,527046.0,377614.0,126648.0,92206.0,66660.0,54358.0,43172.0,60066.0,24378.0,15110.0,1479858.0,418.0,742.0,290.0,6.0,523388.0,17048.0,134776.0,162040.0,255900.0,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,40540.0,18007.65,1479858.0,1479858.0,1463352.0,9061.0,778.0,25876.0,268400.0,1366070.0,1209600.0,28566.0,10.0,30.0,0.0,980431.68,252203.52,157449.6,48.0,152.0,0.0,498.0,578624.0,559722.0,211704.0,34616.0,1866.0,218.0,10.0,0.0,28.0,38.0,1479858.0,0.0,2678.0,90.0,197300.0,65136.0,1101336.0,20674.0,44.0,0.0,0.0,0.0,48.0,152.0,739364.0,296248.0,0.0,1224.0,0.0,0.0,988784.0,1380.0,1406.0,0.0,0.0,530.0,255302.0,0.0,0.0,0.0,0.0,9838.0,8532.0,2270.0,0.0,0.0,28418.0,4426.0,10078560.0,1038588.0,0.0,0.0,0.0,0.0,16740.0,421.56,376.0,416214.0,147000.0,123098.0,63792.0,149590.0,313470.0,144894.0,28498.0,702.0,0.0,0.0,0.0
neg,27874,0.6987055497693796,0.0,192113.74490889604,0.0,0.0,0.0,0.0,0.0,0.0,87072.0,530262.0,872242.0,116080.0,2042.0,0.0,858670.0,0.0,0.0,0.0,2388.0,3060.0,1487172.0,1373640.0,176802.0,90866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,917292.0,394334.0,293048.0,0.0,1318.0,584.0,714.0,1058.0,81284.0,1440292.0,82448.0,0.0,0.0,0.0,598060.0,240486.0,140334.0,108512.0,89308.0,88596.0,183868.0,158424.0,110.0,0.0,1666666.0,1076.0,1180.0,684.0,14.0,858670.0,18716.0,97992.0,78438.0,135340.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,38440.0,27873.08,1666666.0,1666666.0,1653164.0,11256.0,213106.0,43880.0,453420.0,1607698.0,1209600.0,0.0,191718.3557520543,86.46257591997141,0.00040192926045016077,1486134.72,0.0,120032.64,234.8117161550076,267.35818509299173,0.0,0.0,43278.0,308996.0,708992.0,500632.0,37072.0,7384.0,1344.0,0.0,191993.4280546624,0.0,1666666.0,28.185686653771764,1224.0,240.0,47206.0,55186.0,60912.0,1216398.0,219198.0,7326.0,8.0,0.0,718.3986527862828,1133.7517277578515,1799205.596973143,303469.8810252821,206.83094217478782,18328.677499781297,7.4284839471612285,13.509972880762836,2054112.757501531,1076.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222.0,30678.0,6120.0,0.0,0.0,72912.0,12222.0,1979700.0,266406.0,0.0,0.0,0.0,0.0,1073380.0,1197.2305524197666,1278.4395369904378,127190.0,226686.0,208420.0,103152.0,219618.0,263698.0,212160.0,143232.0,103320.0,222.0,0.0,0.0
neg,39084,0.6987055497693796,130.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,207278.0,1249540.0,921200.0,100866.0,4018.0,0.0,1079652.0,0.0,0.0,0.0,5740.0,10908.0,2245360.0,1992088.0,363710.0,213478.0,0.0,0.0,0.0,0.0,140.0,50.0,0.0,0.0,0.0,0.0,0.0,219508.0,1519050.0,710120.0,34224.0,0.0,1298.0,236.0,478.0,72844.0,1483550.0,923620.0,876.0,0.0,0.0,0.0,693184.0,778934.0,246196.0,173912.0,134608.0,107508.0,142422.0,205328.0,810.0,0.0,2615314.0,26.0,14.0,450.0,4.0,1079652.0,29648.0,218252.0,144476.0,152900.0,188100.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,18020.0,39084.19,2615314.0,2615314.0,2618950.0,15551.0,16762.0,16622.0,190740.0,2482902.0,1209600.0,70370.0,0.0,58.0,0.0,2259400.32,0.0,222021.12,0.0,0.0,0.0,0.0,44096.0,769626.0,1049884.0,550174.0,62178.0,5464.0,1404.0,76.0,20.0,30.0,2615314.0,28.185686653771764,2952.0,404.0,36296.0,117014.0,59274.0,1783634.0,463588.0,19644.0,96.0,0.0,136.0,144.0,1762696.0,101730.0,0.0,13086.0,0.0,54.0,2273380.0,1438.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15692.0,40386.0,8640.0,0.0,0.0,102818.0,18696.0,1201400.0,229164.0,1368606.0,2804.0,0.0,0.0,174710.0,862.24,930.0,235060.0,346912.0,369224.0,250858.0,688092.0,497800.0,82738.0,7434.0,4760.0,24.0,0.0,0.0
neg,208,0.0,80.0,192113.74490889604,0.0,0.0,0.0,0.0,0.0,1890.0,12518.0,12762.0,4354.0,0.0,0.0,0.0,13692.0,0.0,0.0,0.0,1412.0,3508.0,25314.0,14780.0,62558.0,4250.0,0.0,0.0,0.0,0.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,29980.0,0.0,2774.0,178.0,312.0,382.0,954.0,15770.0,10620.0,534.0,0.0,0.0,22994.0,4028.0,1674.0,716.0,1112.0,742.0,176.0,68.0,6.0,8.0,89384.0,8.0,16.0,32.0,0.0,13692.0,588.0,50964.0,10902.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,61580.0,207.28,89384.0,89384.0,88428.0,133.0,0.0,8404.0,88520.0,31700.0,1209600.0,1048.0,191718.3557520543,86.46257591997141,0.00040192926045016077,15628.8,0.0,13890.24,2.0,80.0,0.0,680.0,6186.0,7078.0,11484.0,5714.0,366.0,10.0,6.0,0.0,191993.4280546624,8.0,89384.0,0.0,2350.0,70.0,494.0,802.0,1182.0,5650.0,17244.0,3692.0,40.0,0.0,718.3986527862828,1133.7517277578515,1799205.596973143,303469.8810252821,206.83094217478782,18328.677499781297,7.4284839471612285,13.509972880762836,2054112.757501531,148.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,2.0,0.0,0.0,290.0,170.0,0.0,0.0,75260.0,118.0,0.0,0.0,0.0,426.36,160.0,16248.0,5352.0,3816.0,1256.0,1664.0,1742.0,888.0,390.0,168.0,0.0,0.0,0.0
neg,26,0.0,40.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,6434.0,1744.0,1588.0,0.0,0.0,0.0,3304.0,0.0,0.0,0.0,1320.0,4026.0,15272.0,12730.0,10338.0,652.0,0.0,0.0,0.0,0.0,62.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9766.0,0.0,102.0,0.0,6.0,674.0,356.0,330.0,6064.0,2234.0,0.0,0.0,7576.0,674.0,296.0,164.0,116.0,128.0,64.0,460.0,158.0,130.0,26990.0,0.0,6.0,2.0,0.0,3304.0,256.0,6716.0,3592.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,10080.0,25.65,26990.0,26990.0,27644.0,36.0,0.0,2526.0,26540.0,9834.0,1209600.0,606.0,2.0,6.0,0.0,3717.12,0.0,5023.68,2.0,24.0,0.0,0.0,4608.0,2510.0,1538.0,556.0,554.0,0.0,0.0,0.0,18.0,22.0,26990.0,0.0,1126.0,22.0,28.0,126.0,396.0,1592.0,5340.0,1076.0,60.0,0.0,36.0,262.0,4008.0,192.0,0.0,0.0,0.0,0.0,4148.0,92.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,48.0,8.0,154.0,58.0,6740.0,674.0,5998.0,10.0,0.0,0.0,0.0,121.12,66.0,6332.0,2948.0,168.0,30.0,52.0,44.0,94.0,98.0,0.0,0.0,0.0,0.0
neg,32058,0.6987055497693796,358857337.974629,192113.74490889604,0.0,0.0,0.0,0.0,0.0,1150.0,136922.0,914194.0,829040.0,67948.0,48.0,0.0,652228.0,0.0,0.0,851.8108902270914,172.0,596.0,1755024.0,1607322.0,364456.0,105012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71018.0,948946.0,756864.0,172474.0,0.0,3070.0,1264.0,2050.0,3326.0,558684.0,1374992.0,5912.0,4.0,0.0,0.0,713234.0,299770.0,187138.0,151342.0,142654.0,161482.0,241814.0,51864.0,4.0,0.0,2120008.0,148.0,142.0,190.0,210.0,652228.0,18812.0,229990.0,133088.0,234100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125700.0,32058.7,2120008.0,2120008.0,3411620.2183611263,13091.0,275874.0,38989.945119077835,905480.0,3142581.684501183,1209600.0,0.0,191718.3557520543,86.46257591997141,0.00040192926045016077,1815977.28,0.0,129968.64,234.8117161550076,267.35818509299173,0.0,0.0,41518.0,478710.0,1002940.0,394752.0,26038.0,4438.0,894.0,12.0,191993.4280546624,0.0,2120008.0,28.185686653771764,3136.0,326.0,85972.0,59030.0,260496.0,1454412.0,83032.0,2898.0,0.0,0.0,718.3986527862828,1133.7517277578515,1799205.596973143,303469.8810252821,206.83094217478782,18328.677499781297,7.4284839471612285,13.509972880762836,2054112.757501531,1118.0,134.0,1088.1535052957706,1886.5947834858414,2416.466243965704,27684.430779206745,40.27505088531441,1740.2834447106293,28778.866452914477,7752.6657299828885,9600.0,27704.0,7068.0,0.0,0.0,76566.0,11460.0,2436500.0,1159284.0,0.0,0.0,0.0,0.0,8788715.865410594,1197.2305524197666,1278.4395369904378,143172.0,312344.0,295196.0,159282.0,357266.0,353186.0,199610.0,78966.0,50230.0,50.0,0.0,0.0
neg,52838,0.6987055497693796,276.0,216.0,0.0,0.0,0.0,0.0,0.0,5440.0,469062.0,2542426.0,1043922.0,67274.0,2806.0,0.0,1794740.0,930.0,0.0,0.0,7620.0,14044.0,3531910.0,2740098.0,1163028.0,628692.0,0.0,0.0,0.0,0.0,1062.0,432.0,0.0,0.0,0.0,0.0,0.0,257558.0,2638962.0,696102.0,538308.0,0.0,4566.0,1046.0,1542.0,119718.0,2081058.0,1917276.0,5724.0,0.0,0.0,0.0,1676014.0,913184.0,328278.0,229026.0,179552.0,155948.0,199540.0,398306.0,50624.0,458.0,4704066.0,242.0,140.0,1076.0,6.0,1794740.0,68992.0,631968.0,526314.0,356460.0,307360.0,241960.0,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,243240.0,52837.84,4704066.0,4704066.0,4646672.0,24756.0,50088.0,95088.0,1059220.0,4130930.0,1209600.0,145550.0,0.0,238.0,0.0,3465430.08,0.0,661571.52,0.0,0.0,0.0,0.0,60320.0,1026196.0,1916780.0,1023840.0,85376.0,14720.0,3484.0,214.0,4.0,84.0,4704066.0,28.185686653771764,9256.0,1444.0,67896.0,297444.0,191262.0,2227032.0,1276308.0,58788.0,1498.0,2.0,432.0,1268.0,3008800.0,125914.0,110.0,88514.0,0.0,0.0,3507532.0,4408.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43030.0,72896.0,11492.0,0.0,0.0,139800.0,26110.0,1114880.0,258602.0,0.0,0.0,0.0,0.0,1601120.0,3079.24,3084.0,705494.0,969816.0,756312.0,359032.0,580388.0,349342.0,210854.0,99782.0,98104.0,1806.0,0.0,0.0
neg,38550,0.6987055497693796,202.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,21050.0,1618648.0,1146702.0,98370.0,11892.0,322.0,1309206.0,0.0,0.0,0.0,0.0,0.0,2371228.0,1874818.0,641424.0,438118.0,0.0,0.0,0.0,0.0,428.0,126.0,0.0,0.0,0.0,0.0,0.0,10114.0,961020.0,1540012.0,385838.0,0.0,1592.0,360.0,700.0,17512.0,1576322.0,1300312.0,186.0,0.0,0.0,0.0,950880.0,763462.0,230674.0,163954.0,135128.0,132450.0,192278.0,325834.0,2324.0,0.0,3013192.0,108.0,66.0,376.0,14.0,1309206.0,51724.0,297838.0,341588.0,229720.0,289580.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,116420.0,38550.92,3013192.0,3013192.0,2993588.0,19069.0,4056.0,54122.0,587880.0,2896984.0,1209600.0,120686.0,0.0,98.0,0.0,2480025.6,0.0,414076.8,0.0,0.0,0.0,0.0,0.0,406182.0,1509126.0,869000.0,102320.0,9024.0,1332.0,0.0,0.0,6.0,3013192.0,28.185686653771764,4248.0,544.0,58548.0,193810.0,141836.0,1743420.0,723784.0,30522.0,272.0,0.0,212.0,346.0,2476540.0,35782.0,0.0,2534.0,0.0,64.0,2501860.0,1972.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26678.0,23942.0,4354.0,0.0,0.0,123156.0,19110.0,119900.0,16560.0,48940.0,10674.0,0.0,0.0,826030.0,1233.3,1238.0,437166.0,721504.0,468824.0,212554.0,398638.0,326012.0,215668.0,85366.0,31252.0,0.0,0.0,0.0
neg,4,0.6987055497693796,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,622.0,2368.0,0.0,0.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,6106.0,4620.0,4768.0,366.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,4138.0,0.0,1364.0,154.0,262.0,226.0,1470.0,1140.0,0.0,0.0,0.0,0.0,3074.0,674.0,106.0,266.0,44.0,30.0,76.0,282.0,36.0,28.0,10888.0,12.0,2.0,2.0,0.0,2182.0,116.0,3492.0,1266.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,4700.0,3.83,10888.0,10888.0,12604.0,17.0,0.0,1036.0,10800.0,4616.0,1209600.0,214.0,0.0,4.0,0.0,1798.08,0.0,1926.72,234.8117161550076,267.35818509299173,0.0,0.0,262.0,1662.0,1902.0,450.0,340.0,0.0,0.0,0.0,2.0,70.0,10888.0,28.185686653771764,912.0,8.0,72.0,264.0,510.0,586.0,1996.0,268.0,0.0,0.0,8.0,6.0,1778.0,38.0,0.0,0.0,0.0,0.0,2082.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,1364.0,234.0,56.0,28.0,120.0,12.0,0.0,32.0,0.0,0.0,0.0,1197.2305524197666,1278.4395369904378,2830.0,1344.0,306.0,62.0,56.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
