class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,30,0.6987055497693796,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1540.0,8310.0,574.0,0.0,0.0,3852.0,0.0,0.0,0.0,0.0,0.0,11374.0,8802.0,7532.0,1088.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10510.0,0.0,0.0,0.0,92.0,16.0,36.0,36.0,2382.0,7934.0,14.0,0.0,0.0,0.0,9050.0,1176.0,192.0,50.0,12.0,12.0,12.0,6.0,0.0,0.0,18932.0,0.0,10.0,28.0,0.0,3852.0,240.0,4830.0,2686.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,7400.0,29.68,18932.0,18932.0,22300.0,18.0,0.0,1782.0,18780.0,10510.0,1209600.0,746.0,0.0,4.0,0.0,5082.24,0.0,5369.28,0.0,0.0,0.0,0.0,0.0,824.0,5740.0,3860.0,76.0,10.0,0.0,0.0,0.0,4.0,18932.0,28.185686653771768,102.0,12.0,32.0,1466.0,1818.0,1782.0,3908.0,1366.0,24.0,0.0,70.0,30.0,6074.0,40.0,0.0,0.0,0.0,12.0,6138.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,278.0,70.0,380.0,36.0,0.0,0.0,0.0,0.0,0.0,59.78,46.0,5760.0,4164.0,478.0,42.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,1482,0.6987055497693796,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,4994.0,107188.0,49502.0,0.0,0.0,61142.0,0.0,0.0,0.0,0.0,0.0,152234.0,138968.0,19816.0,9290.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,86.0,98824.0,16556.0,46320.0,0.0,108.0,50.0,52.0,342.0,133416.0,27818.0,0.0,0.0,0.0,0.0,110454.0,34150.0,11216.0,3766.0,1698.0,458.0,44.0,0.0,0.0,0.0,172104.0,0.0,2.0,94.0,0.0,61142.0,1692.0,8208.0,11572.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,19420.0,1481.8,172104.0,172104.0,175540.0,304.0,658.0,16970.0,171560.0,161786.0,1209600.0,4444.0,2.0,4.0,0.0,106285.44,0.0,55298.88,0.0,0.0,0.0,0.0,0.0,152.0,48558.0,74202.0,36082.0,2484.0,308.0,0.0,4.0,10.0,172104.0,28.185686653771768,264.0,42.0,100.0,27912.0,30052.0,79636.0,22864.0,916.0,0.0,0.0,32.0,64.0,76816.0,28776.0,0.0,6.0,0.0,12.0,107726.0,326.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,418.0,122.0,0.0,0.0,3764.0,592.0,134980.0,13628.0,0.0,0.0,0.0,0.0,481860.0,84.58,98.0,58134.0,40372.0,7858.0,2720.0,11092.0,41164.0,446.0,0.0,0.0,0.0,0.0,0.0
neg,2174,0.6987055497693796,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,14204.0,84706.0,27264.0,258.0,0.0,58426.0,0.0,0.0,0.0,0.0,0.0,123194.0,116794.0,11614.0,4418.0,0.0,0.0,0.0,0.0,66.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,61532.0,64968.0,0.0,0.0,124.0,58.0,78.0,104.0,40040.0,86036.0,60.0,0.0,0.0,0.0,69986.0,43484.0,9856.0,2406.0,488.0,168.0,74.0,38.0,0.0,0.0,134820.0,8.0,12.0,718.0,0.0,58426.0,1020.0,7638.0,3938.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,11380.0,2173.94,134820.0,134820.0,138526.0,406.0,72.0,13362.0,134520.0,126500.0,1209600.0,1818.0,0.0,2.0,0.0,114455.04,0.0,11944.32,0.0,0.0,0.0,0.0,0.0,1154.0,77868.0,44828.0,2394.0,240.0,16.0,0.0,0.0,4.0,134820.0,28.185686653771768,186.0,32.0,2016.0,6742.0,4044.0,72308.0,39740.0,1378.0,54.0,0.0,80.0,126.0,113860.0,70976.0,44.0,26.0,0.0,0.0,115094.0,78.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,392.0,134.0,0.0,0.0,1780.0,312.0,1420.0,226.0,0.0,0.0,0.0,0.0,1173940.0,92.72,56.0,12844.0,9108.0,9044.0,5240.0,55910.0,34326.0,28.0,0.0,0.0,0.0,0.0,0.0
neg,3558,0.6987055497693796,172.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,162886.0,31828.0,0.0,0.0,71068.0,0.0,0.0,0.0,0.0,0.0,193184.0,180994.0,17712.0,8248.0,0.0,0.0,0.0,0.0,340.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,60716.0,132884.0,1258.0,0.0,1386.0,132.0,140.0,150.0,30520.0,162528.0,2.0,0.0,0.0,0.0,76130.0,87622.0,21674.0,7136.0,1190.0,430.0,630.0,46.0,0.0,0.0,210926.0,2.0,12.0,536.0,0.0,71068.0,1408.0,10910.0,6764.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,17400.0,3557.2,210926.0,210926.0,215746.0,731.0,0.0,20870.0,210420.0,194858.0,1209600.0,3276.0,2.0,2.0,0.0,180206.4,0.0,13249.92,0.0,0.0,0.0,0.0,0.0,86.0,38878.0,150022.0,4986.0,776.0,110.0,0.0,0.0,6.0,210926.0,28.185686653771768,1492.0,34.0,798.0,9826.0,2550.0,31742.0,146766.0,1640.0,10.0,0.0,294.0,254.0,180962.0,125722.0,0.0,0.0,0.0,12.0,181010.0,122.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,590.0,508.0,0.0,0.0,2524.0,512.0,773400.0,77328.0,0.0,0.0,0.0,0.0,2557220.0,74.52,88.0,15708.0,16492.0,9866.0,4564.0,15784.0,131256.0,1178.0,10.0,0.0,0.0,0.0,0.0
neg,28,0.6987055497693796,42.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,8174.0,564.0,0.0,0.0,2706.0,0.0,0.0,0.0,0.0,0.0,8546.0,6464.0,3518.0,876.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7608.0,0.0,1214.0,0.0,1270.0,22.0,50.0,54.0,1362.0,6064.0,0.0,0.0,0.0,0.0,7350.0,644.0,252.0,128.0,34.0,116.0,248.0,50.0,0.0,0.0,12092.0,0.0,2.0,2.0,0.0,2706.0,194.0,1236.0,2270.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,3360.0,28.07,12092.0,12092.0,19390.0,28.0,0.0,1108.0,11980.0,8822.0,1209600.0,534.0,0.0,6.0,0.0,4237.44,0.0,3324.48,0.0,0.0,0.0,0.0,0.0,208.0,3844.0,4560.0,186.0,24.0,0.0,0.0,0.0,6.0,12092.0,28.185686653771768,1310.0,18.0,16.0,20.0,844.0,2530.0,3018.0,1062.0,4.0,0.0,46.0,92.0,4574.0,18.0,60.0,0.0,0.0,0.0,5080.0,70.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,274.0,68.0,300.0,30.0,18432.0,40.0,0.0,0.0,0.0,152.64,44.0,4882.0,3220.0,594.0,98.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,2306,0.6987055497693796,360.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.0,109634.0,22884.0,0.0,0.0,0.0,59270.0,0.0,0.0,0.0,0.0,0.0,126876.0,115606.0,16270.0,8712.0,0.0,0.0,0.0,0.0,76.0,170.0,0.0,0.0,0.0,0.0,0.0,4828.0,102448.0,10090.0,17914.0,0.0,108.0,20.0,16.0,34.0,11500.0,123490.0,112.0,0.0,0.0,0.0,35924.0,66344.0,18724.0,9470.0,3590.0,748.0,322.0,156.0,2.0,0.0,143172.0,0.0,6.0,214.0,0.0,59270.0,1642.0,7762.0,8470.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,15960.0,2306.87,143172.0,143172.0,148596.0,528.0,202.0,14126.0,142840.0,135280.0,1209600.0,3398.0,0.0,6.0,0.0,122239.68,0.0,12929.28,0.0,0.0,0.0,0.0,0.0,57890.0,76296.0,720.0,282.0,92.0,0.0,0.0,0.0,8.0,143172.0,28.185686653771768,156.0,18.0,62.0,5678.0,2566.0,52036.0,71732.0,2940.0,92.0,0.0,466.0,520.0,122162.0,64528.0,0.0,62.0,0.0,10.0,122936.0,128.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,590.0,194.0,0.0,0.0,2670.0,902.0,3260.0,390.0,0.0,0.0,0.0,0.0,1306930.0,73.16,68.0,13866.0,15224.0,9822.0,5632.0,18170.0,72044.0,522.0,0.0,0.0,0.0,0.0,0.0
neg,1626,0.6987055497693796,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,12492.0,53086.0,26002.0,52.0,0.0,39924.0,0.0,0.0,0.0,0.0,0.0,87000.0,78638.0,23516.0,5280.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,8640.0,65810.0,9658.0,7606.0,0.0,152.0,22.0,62.0,38.0,14396.0,76730.0,314.0,0.0,0.0,0.0,42828.0,33800.0,9758.0,4738.0,440.0,104.0,34.0,12.0,0.0,0.0,110522.0,0.0,444.0,132.0,0.0,39924.0,944.0,17606.0,5878.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,23260.0,1625.25,110522.0,110522.0,113566.0,354.0,298.0,10858.0,110180.0,91714.0,1209600.0,1662.0,0.0,4.0,0.0,85203.84,0.0,6413.76,0.0,0.0,0.0,0.0,0.0,248.0,52224.0,34702.0,4380.0,160.0,0.0,0.0,0.0,4.0,110522.0,28.185686653771768,174.0,30.0,1922.0,1838.0,2828.0,66714.0,16832.0,1326.0,50.0,0.0,20.0,76.0,84618.0,53284.0,44.0,16.0,0.0,0.0,85612.0,80.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,452.0,138.0,0.0,0.0,1864.0,310.0,1200.0,192.0,0.0,0.0,0.0,0.0,625250.0,114.92,66.0,7092.0,8486.0,7326.0,3092.0,13660.0,52052.0,6.0,0.0,0.0,0.0,0.0,0.0
neg,40488,0.6987055497693796,604.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,4678.0,1579562.0,827362.0,26140.0,6.0,0.0,1169176.0,0.0,0.0,0.0,0.0,0.0,2178320.0,1909042.0,354630.0,222376.0,0.0,0.0,0.0,0.0,126.0,662.0,0.0,0.0,0.0,0.0,0.0,48.0,2385944.0,51756.0,0.0,0.0,1558.0,174.0,332.0,56000.0,1308100.0,1071190.0,394.0,0.0,0.0,0.0,786734.0,800080.0,286526.0,180034.0,123316.0,127728.0,133330.0,0.0,0.0,0.0,2533480.0,0.0,190.0,62.0,4.0,1169176.0,31004.0,155900.0,197764.0,162780.0,169800.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,17320.0,40487.18,2533480.0,2533480.0,2533700.0,12712.0,2778.0,7814.0,109300.0,2437748.0,1209600.0,57332.0,0.0,74.0,0.0,2156985.6,0.0,278891.52,0.0,0.0,0.0,0.0,0.0,470540.0,1312614.0,593314.0,47504.0,10242.0,3268.0,266.0,122.0,134.0,2533480.0,28.185686653771768,3840.0,522.0,16168.0,160782.0,109998.0,1231580.0,896602.0,18146.0,110.0,0.0,460.0,1320.0,2059528.0,66518.0,0.0,498.0,0.0,26.0,2192528.0,1458.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15300.0,24980.0,4866.0,0.0,0.0,77396.0,12490.0,289700.0,41178.0,0.0,0.0,0.0,0.0,487190.0,799.94,1122.0,303210.0,313062.0,228158.0,125210.0,314186.0,498564.0,442332.0,159020.0,53970.0,36.0,0.0,0.0
neg,1186,0.6987055497693796,76.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4800.0,68638.0,10926.0,0.0,0.0,39374.0,0.0,0.0,0.0,0.0,0.0,79698.0,72198.0,13542.0,5120.0,0.0,0.0,0.0,0.0,146.0,50.0,0.0,0.0,0.0,0.0,0.0,3526.0,61528.0,4598.0,14802.0,0.0,242.0,88.0,100.0,98.0,31900.0,52026.0,0.0,0.0,0.0,0.0,46308.0,26040.0,6874.0,3612.0,872.0,398.0,264.0,86.0,0.0,0.0,93248.0,0.0,2.0,88.0,0.0,39374.0,1136.0,5582.0,7942.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,13380.0,1185.12,93248.0,93248.0,98950.0,268.0,480.0,9160.0,93000.0,84454.0,1209600.0,1760.0,0.0,4.0,0.0,66297.6,0.0,18070.08,0.0,0.0,0.0,0.0,0.0,1010.0,41624.0,40920.0,656.0,196.0,48.0,0.0,0.0,6.0,93248.0,28.185686653771768,150.0,22.0,496.0,10428.0,5834.0,17630.0,48034.0,1826.0,34.0,0.0,156.0,218.0,64072.0,36212.0,32.0,0.0,0.0,0.0,67250.0,122.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,248.0,58.0,0.0,0.0,1584.0,452.0,4400.0,638.0,0.0,0.0,0.0,0.0,185120.0,182.44,54.0,19368.0,14898.0,2938.0,834.0,3286.0,38292.0,428.0,350.0,2538.0,1522.0,0.0,0.0
neg,38908,0.6987055497693796,366.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.0,380638.0,1757142.0,490286.0,23594.0,372.0,1210176.0,0.0,0.0,0.0,0.0,0.0,2301622.0,1966146.0,480658.0,283786.0,0.0,0.0,0.0,0.0,1196.0,402.0,0.0,0.0,0.0,0.0,0.0,103252.0,1636098.0,914864.0,1300.0,0.0,3026.0,948.0,1042.0,103734.0,2083898.0,462860.0,6.0,0.0,0.0,0.0,932778.0,674998.0,257134.0,190850.0,148642.0,118834.0,159754.0,172434.0,90.0,0.0,2782740.0,164.0,156.0,354.0,14.0,1210176.0,34904.0,207526.0,271726.0,148720.0,289260.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,37620.0,38908.91,2782740.0,2782740.0,2776834.0,16307.0,6084.0,31496.0,358520.0,2655514.0,1209600.0,82984.0,0.0,140.0,0.0,2241026.88,0.0,407137.92,0.0,0.0,0.0,0.0,0.0,44482.0,1036702.0,1327638.0,231854.0,12806.0,1980.0,52.0,0.0,4.0,2782740.0,28.185686653771768,4810.0,486.0,74952.0,210128.0,165886.0,1767208.0,415160.0,16636.0,248.0,0.0,688.0,948.0,2219712.0,47192.0,0.0,14144.0,0.0,14.0,2276068.0,2016.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17900.0,34082.0,6770.0,0.0,0.0,92388.0,20864.0,188660.0,33528.0,0.0,0.0,0.0,0.0,8908930.0,943.42,1090.0,432464.0,430472.0,366150.0,223852.0,452768.0,307202.0,220026.0,107302.0,114626.0,652.0,0.0,0.0
neg,14,0.6987055497693796,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,4286.0,1258.0,0.0,0.0,0.0,2734.0,0.0,0.0,0.0,0.0,508.0,6658.0,4492.0,6490.0,1088.0,0.0,0.0,0.0,0.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,3034.0,0.0,80.0,14.0,14.0,32.0,1140.0,4654.0,0.0,0.0,0.0,0.0,4534.0,580.0,92.0,248.0,28.0,20.0,336.0,96.0,0.0,0.0,13182.0,0.0,4.0,0.0,0.0,2734.0,134.0,4296.0,2144.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,6300.0,14.71,13182.0,13182.0,16562.0,22.0,0.0,1244.0,13000.0,5934.0,1209600.0,332.0,2.0,2.0,0.0,2268.48,0.0,2952.96,0.0,18.0,0.0,0.0,192.0,3452.0,1634.0,278.0,378.0,0.0,0.0,0.0,0.0,20.0,13182.0,28.185686653771768,970.0,16.0,12.0,10.0,196.0,98.0,3792.0,790.0,50.0,0.0,54.0,146.0,2738.0,42.0,0.0,0.0,0.0,0.0,2738.0,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,110.0,22.0,34.0,18.0,5900.0,592.0,13654.0,4.0,0.0,0.0,0.0,49.24,48.0,3812.0,1730.0,258.0,54.0,40.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0
neg,2042,0.6987055497693796,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,6960.0,76214.0,51806.0,392.0,0.0,59034.0,0.0,0.0,0.0,0.0,0.0,130080.0,122072.0,12504.0,5006.0,0.0,0.0,0.0,0.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,39224.0,16296.0,79962.0,0.0,1698.0,64.0,44.0,72.0,8672.0,124714.0,218.0,0.0,0.0,0.0,53756.0,74474.0,5854.0,632.0,110.0,190.0,466.0,0.0,0.0,0.0,142648.0,0.0,4.0,2.0,0.0,59034.0,940.0,4478.0,7970.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,12120.0,2042.47,142648.0,142648.0,145394.0,414.0,324.0,14054.0,142200.0,135482.0,1209600.0,3552.0,2.0,16.0,0.0,118050.24,0.0,15746.88,0.0,0.0,0.0,0.0,0.0,3360.0,36070.0,91944.0,3438.0,600.0,70.0,0.0,0.0,6.0,142648.0,28.185686653771768,1798.0,34.0,56.0,8794.0,2456.0,28234.0,90374.0,3546.0,190.0,0.0,82.0,118.0,118826.0,32.0,0.0,18.0,0.0,0.0,119518.0,118.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,540.0,152.0,0.0,0.0,3450.0,728.0,2340.0,530.0,0.0,0.0,0.0,0.0,1042490.0,147.16,94.0,18636.0,18882.0,10004.0,8084.0,61664.0,18046.0,132.0,34.0,0.0,0.0,0.0,0.0
neg,1816,0.6987055497693796,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,40390.0,47116.0,14960.0,0.0,0.0,48190.0,0.0,0.0,0.0,0.0,0.0,94106.0,84838.0,18516.0,6600.0,0.0,0.0,0.0,0.0,54.0,104.0,0.0,0.0,0.0,0.0,0.0,11038.0,75606.0,4712.0,11228.0,0.0,162.0,30.0,48.0,66.0,7808.0,94468.0,2.0,0.0,0.0,0.0,43768.0,40668.0,11426.0,5076.0,868.0,420.0,252.0,106.0,0.0,0.0,112648.0,82.0,692.0,184.0,0.0,48190.0,1400.0,11288.0,7192.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,18260.0,1816.99,112648.0,112648.0,115654.0,381.0,240.0,11084.0,112360.0,102584.0,1209600.0,2266.0,0.0,4.0,0.0,94966.08,0.0,7520.64,0.0,0.0,0.0,0.0,0.0,12892.0,60032.0,28946.0,570.0,118.0,26.0,0.0,0.0,4.0,112648.0,28.185686653771768,188.0,28.0,78.0,5340.0,1910.0,20442.0,72176.0,2294.0,128.0,0.0,128.0,324.0,93882.0,56130.0,86.0,16.0,0.0,0.0,95456.0,94.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,378.0,114.0,0.0,0.0,1962.0,382.0,3700.0,480.0,0.0,0.0,0.0,0.0,817000.0,114.68,64.0,8640.0,10514.0,5968.0,3808.0,11638.0,61878.0,138.0,0.0,0.0,0.0,0.0,0.0
neg,4,0.6987055497693796,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,63366.0,66378.0,3778.0,0.0,0.0,49442.0,0.0,0.0,0.0,0.0,0.0,133384.0,112380.0,43486.0,10638.0,0.0,0.0,0.0,0.0,20.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,133232.0,0.0,522.0,340.0,396.0,314.0,7180.0,125072.0,6.0,0.0,0.0,0.0,49596.0,46468.0,29320.0,5522.0,1564.0,448.0,448.0,444.0,20.0,0.0,176984.0,28.0,10.0,128.0,2.0,49442.0,1732.0,20024.0,23298.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,42460.0,3.03,176984.0,176984.0,177138.0,550.0,270.0,16880.0,176080.0,133830.0,1209600.0,3126.0,0.0,18.0,0.0,101155.2,0.0,31582.08,6.0,70.0,0.0,0.0,0.0,27172.0,91518.0,13600.0,1362.0,162.0,16.0,0.0,0.0,56.0,176984.0,28.185686653771768,1426.0,86.0,2656.0,8520.0,4064.0,30066.0,81842.0,4980.0,190.0,0.0,24.0,188.0,104450.0,32886.0,0.0,24.0,0.0,0.0,104990.0,324.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,230.0,26.0,0.0,0.0,2138.0,460.0,3120.0,464.0,0.0,0.0,0.0,0.0,942150.0,235.34,230.0,34874.0,17338.0,6346.0,2772.0,5512.0,8594.0,22126.0,36190.0,78.0,0.0,0.0,0.0
neg,1928,0.6987055497693796,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,38618.0,69958.0,1378.0,0.0,0.0,52382.0,0.0,0.0,0.0,0.0,0.0,105310.0,95606.0,15998.0,5968.0,0.0,0.0,0.0,0.0,84.0,30.0,0.0,0.0,0.0,0.0,0.0,5026.0,86632.0,4062.0,14364.0,0.0,1238.0,18.0,42.0,70.0,13654.0,94784.0,278.0,0.0,0.0,0.0,42736.0,44188.0,13726.0,6548.0,2044.0,436.0,336.0,70.0,0.0,0.0,121352.0,12.0,24.0,180.0,0.0,52382.0,1250.0,8304.0,7648.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,15600.0,1927.75,121352.0,121352.0,125348.0,443.0,0.0,11894.0,121040.0,110084.0,1209600.0,2734.0,0.0,4.0,0.0,101216.64,0.0,7612.8,0.0,0.0,0.0,0.0,0.0,15208.0,68476.0,24782.0,1206.0,380.0,32.0,0.0,2.0,6.0,121352.0,28.185686653771768,1338.0,32.0,254.0,4540.0,1576.0,28366.0,71494.0,2454.0,30.0,0.0,58.0,120.0,101898.0,48482.0,0.0,0.0,0.0,14.0,101900.0,98.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,514.0,140.0,0.0,0.0,3476.0,738.0,160.0,16.0,0.0,0.0,0.0,0.0,927770.0,107.12,86.0,9864.0,13168.0,7300.0,3788.0,17798.0,39782.0,18372.0,12.0,0.0,0.0,0.0,0.0
neg,374,0.6987055497693796,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,6086.0,29552.0,1386.0,0.0,0.0,15136.0,0.0,0.0,0.0,0.0,0.0,34324.0,26942.0,9640.0,2942.0,0.0,0.0,0.0,0.0,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29448.0,7716.0,0.0,0.0,152.0,34.0,28.0,52.0,5782.0,29010.0,2106.0,0.0,0.0,0.0,26650.0,8870.0,1358.0,180.0,56.0,32.0,18.0,0.0,0.0,0.0,44020.0,10.0,50.0,6.0,2.0,15136.0,614.0,1712.0,7888.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,9200.0,373.79,44020.0,44020.0,43646.0,87.0,0.0,4028.0,43580.0,37164.0,1209600.0,1534.0,0.0,10.0,0.0,24891.84,0.0,11756.16,0.0,0.0,0.0,0.0,0.0,4558.0,16966.0,15110.0,506.0,24.0,0.0,0.0,12.0,16.0,44020.0,28.185686653771768,302.0,32.0,526.0,1414.0,2760.0,7574.0,21912.0,2620.0,24.0,0.0,70.0,94.0,26732.0,13036.0,0.0,56.0,0.0,12.0,26882.0,136.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,18.0,6.0,0.0,0.0,344.0,132.0,900.0,92.0,0.0,0.0,0.0,0.0,0.0,107.9,104.0,13496.0,7684.0,1310.0,252.0,676.0,13734.0,12.0,0.0,0.0,0.0,0.0,0.0
